,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
8,15507309,552353,20160503,281700,282600,281800,281900,282000,282100,282200,282300,282400,282500,15300,300,26400,48425,40300,1000,800,6000,1500,4800,281600,280300,281500,281200,281100,281000,280700,280600,280500,280400,900,1000,10700,400,200,5400,1700,1500,300,2100,281900,306600,0,278700,250800,281600,933,278700,278700,0,79,0,0,94834000,974173,292579,292690,274020,0,600085,600085.SH,0D09:48:34.496635000
23,15512941,552553,20160503,281700,282600,281800,281900,282000,282100,282200,282300,282400,282500,15300,300,26400,48425,40300,1000,800,6000,1500,4800,281600,280300,281500,281200,281100,281000,280700,280600,280500,280400,1900,1000,10700,400,200,5400,1700,1500,300,2100,281900,306600,0,278700,250800,281600,935,278700,278700,0,79,0,0,94837000,974473,294079,292690,274060,0,600085,600085.SH,0D09:48:37.371879000
38,15588965,555253,20160503,281700,282600,281800,281900,282000,282100,282200,282300,282400,282500,15300,300,26400,48425,46100,1000,800,6000,1500,4800,281500,280300,281300,281200,281100,281000,280700,280600,280500,280400,9900,1000,200,400,200,5500,1700,1500,300,2100,281900,306600,0,278700,250800,281500,943,278700,278700,0,79,0,0,94840000,980273,291679,292630,274000,0,600085,600085.SH,0D09:48:40.526223000
53,15594599,555453,20160503,281700,282600,281800,281900,282000,282100,282200,282300,282400,282500,15100,300,26400,48425,46400,1000,800,6000,1500,4800,281600,280400,281500,281300,281200,281100,281000,280700,280600,280500,3000,2100,9900,300,400,200,5500,1700,1500,300,281900,306600,0,278700,250800,281700,945,278700,278700,0,79,0,0,94843000,981173,294779,292620,274080,0,600085,600085.SH,0D09:48:43.433318000
67,15597415,555553,20160503,281700,282600,281800,281900,282000,282100,282200,282300,282400,282500,15100,300,26400,48425,48400,1000,800,6000,1500,4800,281600,280400,281500,281300,281200,281100,281000,280700,280600,280500,2900,2100,9900,300,400,200,5500,1700,1500,300,281900,306600,0,278700,250800,281600,946,278700,278700,0,79,0,0,94846000,983273,294679,292600,274070,0,600085,600085.SH,0D09:48:46.462044000
82,15695973,559053,20160503,281600,282500,281700,281800,281900,282000,282100,282200,282300,282400,1000,4800,15100,26400,48425,48400,1000,800,6000,1500,281500,280300,281300,281200,281100,281000,280700,280600,280500,280400,9700,1000,300,400,200,5500,1700,1500,300,2100,281900,306600,0,278700,250800,281600,951,278700,278700,0,79,0,0,94849000,984673,291579,292590,273990,0,600085,600085.SH,0D09:48:49.543481000
97,15695973,559053,20160503,281600,282500,281700,281800,281900,282000,282100,282200,282300,282400,1000,4800,15100,26300,48425,48400,1000,800,6000,1500,281500,280300,281300,281200,281100,281000,280700,280600,280500,280400,9700,1000,300,400,200,5500,1700,1500,300,2100,281900,306600,0,278700,250800,281600,951,278700,278700,0,79,0,0,94852000,984673,291579,292590,273990,0,600085,600085.SH,0D09:48:52.438828000
112,15695973,559053,20160503,281600,282500,281700,281800,281900,282000,282100,282200,282300,282400,1000,4800,17100,26300,48425,49000,1000,800,6000,1500,281500,280300,281300,281200,281100,281000,280700,280600,280500,280400,9700,1000,300,400,200,5500,1700,1500,300,2100,281900,306600,0,278700,250800,281600,951,278700,278700,0,79,0,0,94855000,987273,292679,292560,274010,0,600085,600085.SH,0D09:48:55.413401000
127,15715678,559753,20160503,281600,282500,281700,281800,281900,282000,282100,282200,282300,282400,1500,4800,17100,26300,48425,49000,1000,800,6000,1500,281500,280300,281300,281200,281100,281000,280700,280600,280500,280400,9000,1000,300,400,200,5500,1700,1500,300,2100,281900,306600,0,278700,250800,281500,953,278700,278700,0,79,0,0,94858000,988773,291979,292570,273990,0,600085,600085.SH,0D09:48:58.530580000
142,15890316,565953,20160503,281700,282600,281800,281900,282000,282100,282200,282300,282400,282500,12500,300,26300,48425,49000,1000,800,6000,1500,4800,281500,280300,281300,281200,281100,281000,280700,280600,280500,280400,9100,1000,300,400,200,5400,1700,1500,300,2100,281900,306600,0,278700,250800,281700,962,278700,278700,0,79,0,0,94901000,984673,292079,292630,273990,0,600085,600085.SH,0D09:49:01.515043000
157,15974766,568953,20160503,281600,282500,281700,281800,281900,282000,282100,282200,282300,282400,500,4800,12500,26300,48425,49000,1000,800,6000,1500,281500,280300,281300,281200,281100,281000,280700,280600,280500,280400,6100,1000,300,400,200,5400,1700,1500,300,2100,281900,306600,0,278700,250800,281500,964,278700,278700,0,79,0,0,94904000,985173,289079,292620,273910,0,600085,600085.SH,0D09:49:04.438326000
172,15974766,568953,20160503,281600,282500,281700,281800,281900,282000,282100,282200,282300,282400,500,4800,12500,26300,48425,49000,1000,800,6000,1500,281500,280300,281300,281200,281100,281000,280700,280600,280500,280400,6100,1000,300,400,200,5400,1700,1500,300,2100,281900,306600,0,278700,250800,281500,964,278700,278700,0,79,0,0,94907000,985173,288679,292620,273900,0,600085,600085.SH,0D09:49:07.442329000
187,16011361,570253,20160503,281600,282500,281700,281800,281900,282000,282100,282200,282300,282400,500,4800,12500,26300,48425,49000,1000,800,6000,1500,281500,280300,281300,281200,281100,281000,280700,280600,280500,280400,4800,1000,300,400,200,5400,1700,1500,300,2100,281900,306600,0,278700,250800,281500,966,278700,278700,0,79,0,0,94910000,985073,287379,292620,273870,0,600085,600085.SH,0D09:49:10.604085000
201,16047956,571553,20160503,281600,282500,281700,281800,281900,282000,282100,282200,282300,282400,500,4800,12500,26300,48425,49000,1000,800,6000,1500,281500,280300,281300,281200,281100,281000,280700,280600,280500,280400,3500,1000,300,400,200,5400,1700,1500,300,2100,281900,306600,0,278700,250800,281500,967,278700,278700,0,79,0,0,94913000,985073,286379,292620,273830,0,600085,600085.SH,0D09:49:13.727502000
216,16284190,579953,20160503,281600,282500,281700,281800,281900,282000,282100,282200,282300,282400,500,4800,12300,26300,48425,49000,1000,800,6000,1500,281500,279900,281000,280700,280600,280500,280400,280300,280100,280000,500,6100,1400,1700,1500,300,2100,1000,1000,28600,281900,306600,0,278700,250800,281000,986,278700,278700,0,79,0,0,94916000,984873,278479,292620,273620,0,600085,600085.SH,0D09:49:16.680041000
231,16298265,580453,20160503,281500,282400,281600,281700,281800,281900,282000,282100,282200,282300,100,1500,800,12600,26300,48425,49000,1000,800,6000,281000,279800,280700,280600,280500,280400,280300,280100,280000,279900,1400,5700,1700,1500,300,2100,1000,1000,28600,6100,281900,306600,0,278700,250800,281500,987,278700,278700,0,79,0,0,94919000,985373,280979,292620,273670,0,600085,600085.SH,0D09:49:19.451522000
260,16326424,581453,20160503,281600,282500,281700,281800,281900,282000,282100,282200,282300,282400,1400,5100,12600,26300,48425,49300,1000,800,6000,1500,281000,279800,280700,280600,280500,280400,280300,280100,280000,279900,1400,5700,1700,1500,300,2100,1000,1000,28600,6100,281900,306600,0,278700,250800,281600,992,278700,278700,0,79,0,0,94925000,986173,280979,292610,273670,0,600085,600085.SH,0D09:49:25.442960000
274,16326424,581453,20160503,281600,282500,281700,281800,281900,282000,282100,282200,282300,282400,1400,5100,12600,26300,48425,49800,1000,800,6000,1500,281100,279900,281000,280700,280600,280500,280400,280300,280100,280000,2000,6100,1400,1700,1500,300,2100,1000,1000,28600,281900,306600,0,278700,250800,281600,992,278700,278700,0,79,0,0,94928000,987173,282979,292600,273720,0,600085,600085.SH,0D09:49:28.719627000
289,16326424,581453,20160503,281500,282400,281600,281700,281800,281900,282000,282100,282200,282300,700,1500,1400,12600,26300,48425,49800,1000,800,6000,281100,279900,281000,280700,280600,280500,280400,280300,280100,280000,2000,6100,1400,1700,1500,300,2100,1000,1000,28600,281900,306600,0,278700,250800,281600,992,278700,278700,0,79,0,0,94931000,989573,283979,292580,273710,0,600085,600085.SH,0D09:49:31.395597000
304,16354577,582453,20160503,281600,282500,281700,281800,281900,282000,282100,282200,282300,282400,1600,5100,12600,26300,48425,49800,1000,800,6000,1500,281100,279900,281000,280700,280600,280500,280400,280300,280100,280000,2000,6100,1200,1700,1500,300,4100,1000,1000,28600,281900,306600,0,278700,250800,281600,995,278700,278700,0,79,0,0,94934000,989073,285779,292580,273760,0,600085,600085.SH,0D09:49:34.454044000
318,16354577,582453,20160503,281500,282400,281600,281700,281800,281900,282000,282100,282200,282300,1200,1500,2000,12600,26300,48425,49800,1000,800,6000,281100,279900,281000,280700,280600,280500,280400,280300,280100,280000,2000,6100,1200,1700,1500,300,4100,1000,1000,28600,281900,306600,0,278700,250800,281600,995,278700,278700,0,79,0,0,94937000,990973,285779,292560,273760,0,600085,600085.SH,0D09:49:37.393471000
