,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
2,10718878,404470,20160503,266200,267800,266300,266400,266500,266600,266800,266900,267000,267300,200,5200,300,1700,500,2200,1200,24400,4300,3300,266100,264700,266000,265900,265800,265700,265500,265200,265000,264800,9200,200,7500,200,2700,6800,11300,2400,9200,500,268700,292800,0,263000,239600,266200,775,263000,266200,0,79,0,0,94834000,689570,407330,278570,260170,0,600604,600604.SH,0D09:48:34.488997000
17,10718878,404470,20160503,266200,267800,266300,266400,266500,266600,266800,266900,267000,267300,200,5200,300,300,500,2200,1200,24400,4300,3300,266100,264700,266000,265900,265800,265700,265500,265200,265000,264800,9200,200,7100,200,2700,6800,11300,2400,9400,500,268700,292800,0,263000,239600,266200,775,263000,266200,0,79,0,0,94837000,688570,407130,278590,260170,0,600604,600604.SH,0D09:48:37.358422000
35,10721540,404570,20160503,266200,267800,266300,266400,266500,266600,266800,266900,267000,267300,100,5200,300,300,200,2200,1200,24400,4300,3300,266100,264700,266000,265900,265800,265700,265500,265200,265000,264800,9200,200,6800,200,2700,6800,11300,2400,9400,500,268700,292800,0,263000,239600,266200,776,263000,266200,0,79,0,0,94840000,688170,406530,278600,260160,0,600604,600604.SH,0D09:48:40.483338000
50,10750811,405670,20160503,266200,267800,266300,266400,266500,266600,266800,266900,267000,267300,100,5200,300,300,200,2200,1200,24400,4300,3300,266100,264700,266000,265900,265800,265700,265500,265200,265000,264800,8100,200,6800,200,2700,6800,11300,2400,9400,500,268700,292800,0,263000,239600,266100,777,263000,266200,0,79,0,0,94843000,688170,405530,278600,260150,0,600604,600604.SH,0D09:48:43.430559000
61,10758799,405970,20160503,266300,267900,266400,266500,266600,266800,266900,267000,267300,267800,100,1700,300,200,2200,1200,24400,4300,3300,5200,266100,264700,266000,265900,265800,265700,265500,265200,265000,264800,8100,200,6800,200,2700,6800,11300,2400,9400,500,268700,292800,0,263000,239600,266300,779,263000,266200,0,79,0,0,94846000,687870,406030,278610,260130,0,600604,600604.SH,0D09:48:46.456101000
79,10758799,405970,20160503,266200,267900,266400,266500,266600,266800,266900,267000,267300,267800,200,1700,300,200,2200,1200,24400,4300,3300,5200,266100,264700,266000,265900,265800,265700,265500,265200,265000,264800,8100,200,6900,200,2700,6800,11300,2400,9400,500,268700,292800,0,263000,239600,266300,779,263000,266200,0,79,0,0,94849000,687970,406130,278610,260140,0,600604,600604.SH,0D09:48:49.453912000
94,10764123,406170,20160503,266400,268000,266500,266600,266800,266900,267000,267300,267800,267900,300,2700,200,2200,1200,24400,4300,3300,5200,1700,266200,264800,266100,266000,265900,265800,265700,265500,265200,265000,200,500,8100,6900,200,2700,6800,11300,2400,9400,268700,292800,0,263000,239600,266200,780,263000,266200,0,79,0,0,94852000,687770,406330,278610,260140,0,600604,600604.SH,0D09:48:52.437140000
104,10764123,406170,20160503,266400,268000,266500,266600,266800,266900,267000,267300,267800,267900,300,2700,200,2200,1200,24400,4300,3300,5200,1700,266200,264800,266100,266000,265900,265800,265700,265500,265200,265000,300,500,8100,7000,200,2700,6800,11300,2400,9400,268700,292800,0,263000,239600,266200,780,263000,266200,0,79,0,0,94855000,687770,406530,278610,260140,0,600604,600604.SH,0D09:48:55.351300000
121,10780107,406770,20160503,266600,268400,266800,266900,267000,267300,267800,267900,268000,268100,2200,500,1200,24400,4300,3300,5200,1700,2700,200,266200,264800,266100,266000,265900,265800,265700,265500,265200,265000,300,500,8100,7000,200,2700,6800,11000,2400,9400,268700,292800,0,263000,239600,266400,782,263000,266200,0,79,0,0,94858000,687270,406230,278620,260140,0,600604,600604.SH,0D09:48:58.523763000
134,10780107,406770,20160503,266600,268400,266800,266900,267000,267300,267800,267900,268000,268100,2200,500,1200,24400,4300,3300,5200,1700,2700,200,266400,265000,266200,266100,266000,265900,265800,265700,265500,265200,800,9400,400,8100,7000,200,2700,6800,11000,2400,268700,292800,0,263000,239600,266400,782,263000,266200,0,79,0,0,94901000,686970,403430,278620,260150,0,600604,600604.SH,0D09:49:01.357804000
149,10859965,409770,20160503,266200,268100,266600,266800,266900,267000,267300,267800,267900,268000,100,200,2200,1200,24400,4300,3300,5200,1700,2700,266100,264700,266000,265900,265800,265700,265500,265200,265000,264800,6300,200,7000,200,2700,6800,11000,2400,9400,500,268700,292800,0,263000,239600,266100,789,263000,266200,0,79,0,0,94904000,688470,400830,278600,260110,0,600604,600604.SH,0D09:49:04.316509000
