,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
687,1667040,60400,20160429,276000,277500,276100,276200,276500,276800,276900,277000,277100,277200,7900,2300,500,14800,100,400,5700,3200,600,1300,275500,273100,275100,275000,274500,274100,274000,273500,273300,273200,1000,1300,1100,1000,1000,1200,1500,1000,1200,200,276000,303600,0,276000,248400,276000,61,276000,276000,0,0,0,0,92500370,426952,219300,288700,263900,0,2038,002038.SZ,0D09:25:07.930950000
706,1667040,60400,20160429,276000,277500,276100,276200,276500,276800,276900,277000,277100,277200,7900,2300,500,14800,100,400,5700,3200,600,1300,275500,273100,275100,275000,274500,274100,274000,273500,273300,273200,1000,1300,1100,1000,1000,1200,1500,1000,1200,200,276000,303600,0,276000,248400,276000,61,276000,276000,0,79,0,0,92500370,426952,219300,288700,263900,0,2038,002038.SZ,0D09:25:12.762172000
707,1667040,60400,20160429,276000,277500,276100,276200,276500,276800,276900,277000,277100,277200,7900,2300,500,14800,100,400,5700,3200,600,1300,275500,273100,275100,275000,274500,274100,274000,273500,273300,273200,1000,1300,1100,1000,1000,1200,1500,1000,1200,200,276000,303600,0,276000,248400,276000,61,276000,276000,0,0,0,0,92500370,426952,219300,288700,263900,0,2038,002038.SZ,0D09:25:12.762230000
768,1905883,69100,20160429,274000,276800,275000,275300,275500,275800,276000,276100,276200,276500,97100,900,10000,4500,2500,500,7800,500,15000,100,273500,272000,273300,273200,273100,273000,272800,272500,272200,272100,1000,4000,1200,200,1300,1200,200,1000,1000,2900,276000,303600,0,274000,248400,274000,73,276000,276000,0,0,0,0,93000790,560552,221300,286000,264300,0,2038,002038.SZ,0D09:30:07.902279000
801,3190857,116000,20160429,274000,276100,275000,275200,275300,275400,275500,275800,275900,276000,52200,3000,10500,500,4500,200,33700,600,11500,10700,273500,272000,273300,273200,273100,273000,272800,272500,272200,272100,1000,4500,900,200,3000,1400,200,1000,1000,4900,276000,303600,0,273300,248400,274000,103,276000,276000,0,0,0,0,93004610,693673,265500,285200,264500,0,2038,002038.SZ,0D09:30:14.792876000
816,3190857,116000,20160429,274000,276100,275000,275200,275300,275400,275500,275800,275900,276000,52200,3000,10500,500,4500,200,33700,600,11500,10700,273500,272000,273300,273200,273100,273000,272800,272500,272200,272100,1000,4500,900,200,3000,1400,200,1000,1000,4900,276000,303600,0,273300,248400,274000,103,276000,276000,0,0,0,0,93005250,692073,265500,285200,264500,0,2038,002038.SZ,0D09:30:18.984424000
831,3190857,116000,20160429,274000,276100,275000,275200,275300,275400,275500,275800,275900,276000,52200,3000,10500,500,4500,200,33700,600,11500,10700,273500,272000,273300,273200,273100,273000,272800,272500,272200,272100,1000,4500,900,200,3000,1400,200,1000,1000,4900,276000,303600,0,273300,248400,274000,103,276000,276000,0,0,0,0,93010400,692073,266700,285200,264500,0,2038,002038.SZ,0D09:30:21.942358000
851,3193597,116100,20160429,274000,276000,275000,275100,275200,275300,275400,275500,275800,275900,52100,10700,10500,700,500,4700,200,33700,600,11500,273500,272000,273300,273200,273100,273000,272800,272500,272200,272100,1000,4500,900,200,3000,1400,200,1000,1000,4900,276000,303600,0,273300,248400,274000,104,276000,276000,0,0,0,0,93011750,692873,267000,285200,264500,0,2038,002038.SZ,0D09:30:25.937872000
869,3289447,119600,20160429,273500,275900,274000,275000,275100,275200,275300,275400,275500,275800,1600,11500,49600,10500,700,500,4700,200,30700,600,273300,271800,273200,273100,273000,272800,272500,272200,272100,272000,900,300,200,3000,2900,200,1000,1000,4900,4500,276000,303600,0,273300,248400,273500,106,276000,276000,0,0,0,0,93015960,688573,267500,285300,264500,0,2038,002038.SZ,0D09:30:29.676199000
875,3289447,119600,20160429,273500,276000,274000,275000,275200,275300,275400,275500,275800,275900,1800,10700,49600,10500,500,4700,200,28200,600,11400,273300,271800,273200,273100,273000,272800,272500,272200,272100,272000,900,300,200,3000,2900,200,1000,1000,4900,4500,276000,303600,0,273300,248400,273500,106,276000,276000,0,0,0,0,93018830,684273,268500,285300,264500,0,2038,002038.SZ,0D09:30:30.863833000
