,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
12,36726461,1301303,20160503,284700,285600,284800,284900,285000,285100,285200,285300,285400,285500,2900,1800,1350,3100,10000,1600,9500,4900,48600,1100,284500,283000,284400,284300,284200,284100,284000,283800,283600,283500,1600,11300,900,5700,19700,300,2400,54400,5000,2400,285400,311300,0,280000,254700,284700,1375,281000,283000,0,0,0,0,94830580,610336,760347,294600,275300,0,2038,002038.SZ,0D09:48:35.058641000
27,37022716,1311703,20160503,285000,286000,285100,285200,285300,285400,285500,285600,285800,285900,6950,4600,1600,9500,4900,48600,1100,1800,4000,6900,284500,283000,284400,284300,284200,284100,284000,283800,283600,283500,1600,11300,900,5700,19700,300,2400,54400,5000,2400,285400,311300,0,280000,254700,285000,1384,281000,283000,0,0,0,0,94834040,589936,760947,294900,275300,0,2038,002038.SZ,0D09:48:38.016344000
42,37207836,1318203,20160503,285000,286000,285100,285200,285300,285400,285500,285600,285800,285900,6950,4600,1600,9500,4900,48600,1100,1800,4000,6900,284800,283500,284500,284400,284300,284200,284100,284000,283800,283600,3500,2400,1600,900,5700,19700,300,2400,54400,5000,285400,311300,0,280000,254700,284800,1386,281000,283000,0,0,0,0,94836350,589936,764447,294900,275400,0,2038,002038.SZ,0D09:48:40.967871000
57,37313216,1321903,20160503,284800,285900,285000,285100,285200,285300,285400,285500,285600,285800,350,6900,6750,1600,10000,4900,48600,1100,1800,4000,284500,283000,284400,284300,284200,284100,284000,283800,283600,283500,1600,11300,900,5700,19700,300,2400,54400,5000,2400,285400,311300,0,280000,254700,284800,1390,281000,283000,0,0,0,0,94840370,590586,762247,294900,275300,0,2038,002038.SZ,0D09:48:43.974404000
71,37324598,1322303,20160503,284700,285600,284800,284900,285000,285100,285200,285300,285400,285500,400,1800,350,1100,6750,1600,10000,4900,48600,1100,284500,283000,284400,284300,284200,284100,284000,283800,283600,283500,1300,11300,900,5700,19700,300,2400,54400,5000,2400,285400,311300,0,280000,254700,284700,1393,281000,283000,0,0,0,0,94843800,597286,762447,294800,275300,0,2038,002038.SZ,0D09:48:47.019805000
86,37387268,1324503,20160503,285000,286000,285100,285200,285300,285400,285500,285600,285800,285900,6400,4600,1600,10000,4900,48600,1100,1800,4000,6900,284500,283000,284400,284300,284200,284100,284000,283800,283600,283500,1300,12800,900,5700,19700,300,2900,54400,5000,2400,285400,311300,0,280000,254700,285000,1399,281000,283000,0,0,0,0,94846300,595086,764447,294900,275300,0,2038,002038.SZ,0D09:48:50.008911000
101,37395806,1324803,20160503,284800,285900,285000,285100,285200,285300,285400,285500,285600,285800,100,6900,6600,1600,10000,4900,48600,1100,1800,4000,284700,283500,284500,284400,284300,284200,284100,284000,283800,283600,500,2400,1100,900,5700,19700,300,2900,54400,5000,285400,311300,0,280000,254700,284800,1401,281000,283000,0,0,0,0,94848930,596486,764747,294900,275300,0,2038,002038.SZ,0D09:48:52.967324000
116,37566742,1330803,20160503,285000,286000,285100,285200,285300,285400,285500,285600,285800,285900,3800,4600,1600,10000,4900,48600,1100,1800,4000,6900,284700,283500,284500,284400,284300,284200,284100,284000,283800,283600,500,2400,1100,900,5700,19700,300,2900,54400,5000,285400,311300,0,280000,254700,285000,1411,281000,283000,0,0,0,0,94852240,593586,784947,294900,275400,0,2038,002038.SZ,0D09:48:56.082808000
131,37566742,1330803,20160503,285000,286000,285100,285200,285300,285400,285500,285600,285800,285900,3800,4600,1600,10000,4900,48600,1100,1800,3900,6900,284700,283500,284500,284400,284300,284200,284100,284000,283800,283600,10500,2400,1100,5900,5700,19700,300,2900,54400,5000,285400,311300,0,280000,254700,285000,1411,281000,283000,0,0,0,0,94854260,596886,799947,295000,275600,0,2038,002038.SZ,0D09:49:00.383247000
146,37569592,1330903,20160503,284800,285900,285000,285100,285200,285300,285400,285500,285600,285800,200,6900,4400,1800,10000,4900,50800,1100,1800,3900,284700,283500,284500,284400,284300,284200,284100,284000,283800,283600,10000,2400,1100,5900,5700,19700,300,2900,54400,5000,285400,311300,0,280000,254700,285000,1412,281000,283000,0,0,0,0,94858030,600086,799447,294900,275600,0,2038,002038.SZ,0D09:49:02.126692000
