,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
58,1152064,41800,20160505,276700,278300,276900,277000,277100,277500,277600,277800,277900,278000,6400,1500,1000,1500,21000,800,2300,5400,2000,28200,276000,274500,275700,275500,275400,275300,275100,275000,274700,274600,8300,2600,1900,1000,1000,13500,700,3400,700,9100,276700,302000,0,275400,247100,276000,56,275400,274500,0,0,16025,0,93000580,813060,380000,288400,269000,0,738,000738.SZ,0D09:30:06.711625000
73,1657839,60115,20160505,276700,277600,276800,276900,277000,277100,277200,277300,277400,277500,7000,3300,900,1000,1500,21000,200,800,2100,800,276000,275000,275900,275800,275700,275600,275500,275400,275300,275100,31885,3200,4700,7000,24400,800,5000,7500,10900,4000,276700,302000,0,275400,247100,276000,86,275400,274500,0,0,16025,0,93005530,1017460,493685,288100,270200,0,738,000738.SZ,0D09:30:09.803542000
88,1657839,60115,20160505,276700,277600,276800,276900,277000,277100,277200,277300,277400,277500,7000,3300,900,1000,1500,21000,200,800,2100,800,276000,275000,275900,275800,275700,275600,275500,275400,275300,275100,31885,3200,4700,7000,25300,800,5000,8500,10900,4000,276700,302000,0,275400,247100,276000,86,275400,274500,0,0,16025,0,93008230,1017460,495585,288100,270300,0,738,000738.SZ,0D09:30:12.678854000
103,1707519,61915,20160505,276100,277500,276700,276800,276900,277000,277100,277200,277300,277400,5200,800,7000,900,3000,1500,21000,200,800,2100,276000,275000,275900,275800,275700,275600,275500,275400,275300,275100,30285,3200,4700,7500,24300,800,5100,8500,10900,4000,276700,302000,0,275400,247100,276000,87,275400,274500,0,0,16025,0,93012170,1026760,493585,288000,270200,0,738,000738.SZ,0D09:30:15.613145000
118,1737884,63015,20160505,276100,277500,276700,276800,276900,277000,277100,277200,277300,277400,4700,800,7100,900,3000,1500,21000,200,800,2100,276000,275000,275900,275800,275700,275600,275500,275400,275300,275100,25885,3200,5900,7500,24300,1100,5100,8500,10900,4000,276700,302000,0,275400,247100,276000,89,275400,274500,0,0,16025,0,93015000,1028460,492185,288100,270200,0,738,000738.SZ,0D09:30:18.782266000
135,1884253,68315,20160505,276700,277600,276800,276900,277000,277100,277200,277300,277400,277500,6500,3300,900,3000,1500,21000,200,800,2100,800,276000,275000,275900,275800,275700,275600,275500,275400,275300,275100,27885,3200,5900,7500,29300,1100,5100,8500,10900,4000,276700,302000,0,275400,247100,276700,93,275400,274500,0,0,16025,0,93017470,1024060,499185,288100,270300,0,738,000738.SZ,0D09:30:22.805034000
148,2124640,77015,20160505,276500,277500,276700,276800,276900,277000,277100,277200,277300,277400,500,800,2800,900,3000,3300,21000,200,800,2100,276000,275100,275900,275800,275700,275600,275500,275400,275300,275200,23685,4000,5900,7500,28600,1100,5100,8500,10900,100,276700,302000,0,275400,247100,276000,101,275400,274500,0,0,16025,0,93021250,1028260,490385,288100,270200,0,738,000738.SZ,0D09:30:24.604785000
161,2202072,79815,20160505,276600,277500,276700,276800,276900,277000,277100,277200,277300,277400,100,800,2200,900,3000,3300,21000,200,800,2100,276100,275200,276000,275900,275800,275700,275600,275500,275400,275300,8100,100,23785,4700,7500,28900,1100,5100,8500,10900,276700,302000,0,275400,247100,276600,107,275400,274500,0,0,16025,0,93024220,1053260,497685,288000,270300,0,738,000738.SZ,0D09:30:27.552255000
176,2795578,101315,20160505,276400,277500,276700,276800,276900,277000,277100,277200,277300,277400,500,800,2200,900,3000,4300,21000,200,800,2100,276100,275200,276000,275900,275800,275700,275600,275500,275400,275300,400,100,11385,4700,7500,28900,1100,7100,8500,10900,276700,302000,0,275400,247100,276000,121,275400,274500,0,0,16025,0,93026680,1055660,479585,288000,270100,0,738,000738.SZ,0D09:30:30.660654000
191,2801106,101515,20160505,276400,277500,276700,276800,276900,277000,277100,277200,277300,277400,300,800,2200,900,3000,4300,21000,200,800,2100,276100,275200,276000,275900,275800,275700,275600,275500,275400,275300,400,100,11385,4700,7500,28300,1100,6100,8500,10000,276700,302000,0,275400,247100,276400,122,275400,274500,0,0,16025,0,93029870,1059360,476185,288000,270000,0,738,000738.SZ,0D09:30:33.579902000
206,2925531,106015,20160505,276500,277400,276600,276700,276800,276900,277000,277100,277200,277300,5000,2100,3100,2200,900,3000,4600,21000,200,800,276100,275200,276000,275900,275800,275700,275600,275500,275400,275300,500,100,11585,4700,7500,28300,1100,6200,7500,10000,276700,302000,0,275400,247100,276600,127,275400,274500,0,0,16025,0,93032690,1070460,476585,288000,270000,0,738,000738.SZ,0D09:30:36.517547000
221,2991875,108415,20160505,276500,277400,276600,276700,276800,276900,277000,277100,277200,277300,3000,2100,3100,2200,900,4500,4600,21000,200,800,276400,275300,276100,276000,275900,275800,275700,275600,275500,275400,5300,10000,100,14785,4700,7500,28000,1100,6200,6900,276700,302000,0,275400,247100,276500,130,275400,274500,0,0,16025,0,93036350,1119960,483685,287800,270100,0,738,000738.SZ,0D09:30:39.884944000
236,3066511,111115,20160505,276500,277400,276600,276700,276800,276900,277000,277100,277200,277300,4300,2100,3100,2800,900,4500,7200,21000,200,800,276400,275300,276100,276000,275900,275800,275700,275600,275500,275400,4100,10000,100,15185,4600,7500,28000,1100,6200,6900,276700,302000,0,275400,247100,276500,134,275400,274500,0,0,16025,0,93039110,1129560,483785,287800,270100,0,738,000738.SZ,0D09:30:42.604695000
251,3066511,111115,20160505,276500,277400,276600,276700,276800,276900,277000,277100,277200,277300,4500,2100,3100,2800,1400,4500,7200,21000,200,800,276400,275300,276100,276000,275900,275800,275700,275600,275500,275400,4200,9000,100,14985,4600,7500,28000,1100,6200,6900,276700,302000,0,275400,247100,276500,134,275400,274500,0,0,16025,0,93042260,1131360,482685,287800,270100,0,738,000738.SZ,0D09:30:46.137817000
266,3312625,120016,20160505,276600,277500,276700,276800,276900,277000,277100,277200,277300,277400,800,1300,2800,1400,4500,7200,21000,200,800,2100,276500,275400,276400,276100,276000,275900,275800,275700,275600,275500,100,6900,12099,3500,14985,4600,7500,27700,600,4800,276700,302000,0,275400,247100,276600,140,275400,274500,0,0,16025,0,93045050,1128260,484484,287800,270200,0,738,000738.SZ,0D09:30:48.629419000
281,3343041,121116,20160505,276600,277500,276700,276800,276900,277000,277100,277200,277300,277400,700,1300,2800,1400,4500,7200,21000,200,800,2100,276500,275500,276400,276300,276100,276000,275900,275800,275700,275600,2800,4800,12499,100,3900,14685,4600,7500,27700,300,276700,302000,0,275400,247100,276600,143,275400,274500,0,0,16025,0,93048510,1144660,487884,288000,270200,0,738,000738.SZ,0D09:30:51.679774000
296,3387281,122716,20160505,276600,277500,276700,276800,276900,277000,277100,277200,277300,277400,700,1300,2800,1400,4500,5700,21000,200,800,2100,276500,275500,276400,276300,276100,276000,275900,275800,275700,275600,4000,4800,12499,100,3900,14685,4600,7500,27600,300,276700,302000,0,275400,247100,276500,146,275400,274500,0,0,16025,0,93051370,1145460,489384,288000,270200,0,738,000738.SZ,0D09:30:54.532057000
